amount,status_code,error_count,request_count,response_time_ms,transactions_last_1min,avg_amount_last_5min,failure_rate,hour_of_day,is_anomaly
37517.82,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
35086.71,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
70734.27,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1907.48,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1923.23,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
5432020.15,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
24749.63,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2406.2,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
151296.9,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
51782.63,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
44955.45,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
28928.85,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
4966215.23,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
130872.74,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1233.42,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
8608.74,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
160258.43,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
143562.85,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
140186.08,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
7556.72,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
4544.78,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
3360075.0,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2780138.82,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
49334.35,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1263048.37,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
70529.34,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
52635.6,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
689.06,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
45318.58,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
159094.14,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
29206.41,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1248.67,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2423631.28,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
887650.69,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1093.18,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
981977.23,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2630968.74,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
154432.78,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
51331.33,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
82492.86,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1326.15,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
9227.79,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
5698938.6,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
28960.6,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
3975.87,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2286.98,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2047.86,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2778.9,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
763507.29,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
42251.32,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1972.21,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1281376.92,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2100.24,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1076.66,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2669748.82,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
141846.36,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
11052.09,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2037151.42,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
24999.54,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
27800.09,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
814.54,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
19880.72,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
24329.92,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
10655.36,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
3078602.25,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
3438.02,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
22694.07,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
744307.68,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
34920.13,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
10486.13,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
44299.6,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
52166.67,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
141965.66,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2085.89,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
36724.55,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2452.48,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1556.0,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1200519.7,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1351758.22,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
9246.56,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1796.84,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2688.34,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
3023.49,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1293.01,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
18295.03,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2634315.16,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
981882.98,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
46812.25,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2489.52,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
12306.08,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1728.33,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
5406409.04,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
74887.01,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
35497.57,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1539.9,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
9160.13,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
14950.31,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
26371.71,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
36804.97,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1933052.03,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
51556.4,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2463.79,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
91169.63,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
56834.04,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1210783.69,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
8551.36,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
29030.51,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
155873.43,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
20927.65,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
28936.78,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2915.52,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
3374497.13,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2418306.29,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
834689.6,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
827015.75,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
30771.21,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
14662.56,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1876058.43,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1206046.11,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
4631356.4,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
34935.48,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
49468.8,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
85175.54,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
964142.91,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
802142.47,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
43501.74,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
24936.36,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
150426.67,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
87938.27,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
48613.56,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
46343.92,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1665.81,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2419.0,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
55874.82,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2049.59,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2284745.41,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
146513.66,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1300219.02,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
35865.95,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
132213.93,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1035.97,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
42535.51,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1760.25,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
34127.6,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
766421.35,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2865.45,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1426193.55,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
9145.33,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
26011.09,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1813.25,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1826139.2,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2349265.08,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
136819.19,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
19808.15,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1032538.82,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1306265.87,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2493311.15,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
33171.01,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2793.75,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
778.21,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
147811.38,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
130291.9,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
7301308.88,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1280.06,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
29803.99,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2664.22,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
28299.21,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1847836.44,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
11061.74,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1652.67,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2177.97,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1986.89,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
36900.79,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
843043.66,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
161547.5,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
7468280.3,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2360247.93,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2791.44,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
141104.43,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
45255.08,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
19319.59,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1326337.14,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
8604.93,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
22509.42,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
15942.49,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
8761.37,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1160176.76,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
45518.4,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1402647.05,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1743194.58,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
12949.34,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
9862.28,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
28049.87,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
852653.49,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
956.38,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
34296.29,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1224559.1,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
755468.36,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1770.52,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1672.86,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
46203.78,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
3097.83,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
11954.14,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
3467.62,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2670.61,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2784.92,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
3460.56,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1974.91,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
36717.21,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
20658.6,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
35976.94,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2615.37,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1902332.59,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1032156.56,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
7022.59,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2123.92,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
711867.57,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
54331.08,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
925870.19,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2045981.78,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1655566.86,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
84319.67,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2199.33,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
27926.28,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1264503.28,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
27974.06,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2194346.87,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2521.72,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
980442.24,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2027.03,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2105.43,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
153738.14,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
151799.82,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
24701.28,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2762.27,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2719.49,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2049.62,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1859.1,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1744.62,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2795.78,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
10252.22,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
31173.92,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
147136.24,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1686.94,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
42190.78,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
14082.82,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
153129.95,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
28124.24,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1293387.12,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1408.04,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
25584.97,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
125376.39,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
142779.92,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
3218.03,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2187.47,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
153184.5,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
34679.92,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2191.83,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2571.96,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1389.91,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1560.37,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2026.32,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
22242.02,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
24832.61,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
71342.96,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2178.13,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
94021.69,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
23870.1,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
22542.48,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1158203.45,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
28200.12,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
13970.33,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
133284.53,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
30933.25,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
6325.48,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
904574.96,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
36652.22,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2811131.83,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
7194.98,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2840.09,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
6122.66,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
15214.86,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
73479.36,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
14721.04,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
25241.46,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1506657.77,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1350926.1,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
10022.55,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
32829.07,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
6449.03,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
139703.36,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
3008.37,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
32345.8,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2730.96,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
34080.88,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1377.27,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1919.97,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1079756.87,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1120813.32,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2737526.59,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1439483.47,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
55818.45,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1786000.92,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
30697.89,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
13730.62,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1378.65,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1724.16,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
163529.06,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
5014.58,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1230.16,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
7183.46,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
30043.59,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
47750.25,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1410.43,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
69387.31,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
28604.95,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1010784.8,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
931831.1,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
23727.83,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
24529.6,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
147115.88,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
48675.03,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
35040.85,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1972.45,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
128593.33,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1997265.31,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
10512.59,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
34019.95,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
4304.56,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
11754.72,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1038.97,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
22881.01,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
27015.74,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1209.75,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
49311.61,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1465.15,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1517.11,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2149.28,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1435.79,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1168.03,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1496087.91,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
1684130.3,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2043236.82,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
23739.22,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
23369.43,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2079.69,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1518.33,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
22637.24,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
6734585.23,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
15800.04,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1342.08,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1223194.9,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
804.07,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
1637.76,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2906.46,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
899692.13,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1623.78,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1401.01,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
21037.45,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
12558.83,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
15035.37,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
28369.83,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
696.32,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
2057989.77,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1336713.8,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
128326.26,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
22954.93,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
1499.22,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
153279.67,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
5661298.11,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
2063310.66,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
26021.58,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
7766.44,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
32204.69,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
845.28,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
74737.66,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
10651.68,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
23056.16,0,3,50,800,25,528037.5822263868,0.2571214392803598,12,1
2577.24,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
33821.08,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
13586.13,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
686697.12,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,1
140701.93,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
31802.03,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
15721.07,1,0,15,120,5,528037.5822263868,0.2571214392803598,12,0
